transaction_id,user_id,user_name,timestamp,amount,merchant_name,merchant_category,recipient_name,recipient_type,payment_method,device_id,device_type,city,state,country,latitude,longitude,account_age_days,balance_before,balance_after,hour_of_day,day_of_week,is_weekend,is_salary_period,recipient_frequency_score,merchant_frequency_score,days_since_recipient_seen,device_familiarity,location_familiarity
TXN0003795,U003,Farhan Farooqui,2024-07-17 08:31:34,1157.24,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079356,72.880194,2998,3914.47,2757.23,8,Wednesday,0,0,0.000,0.904,0,1.0,1.0
TXN0004199,U003,Farhan Farooqui,2024-10-17 10:15:25,782.55,Reliance Fresh,Grocery,Reliance Fresh,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079045,72.879264,3090,1878.70,1096.15,10,Thursday,0,0,0.000,0.899,0,1.0,1.0
TXN0001605,U002,Pranav Chopade,2024-01-25 21:45:47,1166.16,Jio Fiber,Utility,Jio Fiber,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522064,73.859992,1224,58615.96,57449.80,21,Thursday,0,0,0.000,0.903,0,1.0,1.0
TXN0003844,U003,Farhan Farooqui,2024-07-25 08:03:00,153.87,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079493,72.875219,3006,1294.35,1140.48,8,Thursday,0,0,0.000,0.871,0,1.0,1.0
TXN0005656,U004,Mehul Patil,2024-10-05 22:58:28,1101.63,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.147463,79.084879,578,3906.55,2804.92,22,Saturday,1,1,0.000,0.871,0,1.0,1.0
TXN0003513,U003,Farhan Farooqui,2024-05-08 11:17:04,1112.92,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071855,72.880358,2928,5696.03,4583.11,11,Wednesday,0,0,0.000,0.940,0,1.0,1.0
TXN0000386,U001,Chirayu Mahajan,2024-04-08 13:16:23,357.52,Google Play,Gaming,Google Play,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260591,77.409774,638,1785.56,1428.04,13,Monday,0,0,0.000,0.780,0,1.0,1.0
TXN0003159,U003,Farhan Farooqui,2024-02-10 11:06:37,616.23,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071259,72.876807,2840,2985.44,2369.21,11,Saturday,1,0,0.000,0.942,0,1.0,1.0
TXN0003647,U003,Farhan Farooqui,2024-06-09 09:19:45,259.32,Reliance Fresh,Grocery,Reliance Fresh,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071750,72.881654,2960,4859.12,4599.80,9,Sunday,1,0,0.000,0.850,0,1.0,1.0
TXN0005569,U004,Mehul Patil,2024-09-12 18:11:06,543.88,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146878,79.086486,555,2126.03,1582.15,18,Thursday,0,0,0.000,0.895,0,1.0,1.0
TXN0003073,U003,Farhan Farooqui,2024-01-17 08:48:09,581.74,Medical Stores,Pharmacy,Medical Stores,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079942,72.879445,2816,1693.23,1111.49,8,Wednesday,0,0,0.000,0.772,0,1.0,1.0
TXN0005094,U004,Mehul Patil,2024-05-20 22:06:05,599.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142097,79.084070,440,3614.42,3015.42,22,Monday,0,0,0.000,0.849,0,1.0,1.0
TXN0002205,U002,Pranav Chopade,2024-06-19 20:46:51,1156.61,Jio Fiber,Utility,Jio Fiber,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521767,73.856436,1370,59868.33,58711.72,20,Wednesday,0,0,0.000,0.944,0,1.0,1.0
TXN0000156,U001,Chirayu Mahajan,2024-02-08 22:57:43,799.93,Google Play,Gaming,Google Play,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263570,77.408869,578,5881.43,5081.50,22,Thursday,0,0,0.000,0.791,0,1.0,1.0
TXN0000648,U001,Chirayu Mahajan,2024-06-04 17:19:36,495.94,Blinkit,Grocery Delivery,Blinkit,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256228,77.408985,695,4072.10,3576.16,17,Tuesday,0,1,0.000,0.753,0,1.0,1.0
TXN0000565,U001,Chirayu Mahajan,2024-05-17 23:45:54,385.28,Amazon,E-Commerce,Amazon,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259653,77.409697,677,5176.60,4791.32,23,Friday,0,0,0.000,0.857,0,1.0,1.0
TXN0000614,U001,Chirayu Mahajan,2024-05-27 16:42:47,736.53,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261807,77.417231,687,1397.70,661.17,16,Monday,0,0,0.000,0.897,0,1.0,1.0
TXN0001011,U001,Chirayu Mahajan,2024-09-03 14:56:05,1206.86,P2P Transfer,Transfer,Mehul Patil,individual,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262000,77.407988,786,3328.34,2121.48,14,Tuesday,0,1,0.757,0.706,2,1.0,1.0
TXN0000716,U001,Chirayu Mahajan,2024-06-22 22:34:18,1034.04,Amazon,E-Commerce,Amazon,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259013,77.415219,713,1830.56,796.52,22,Saturday,1,0,0.000,0.890,0,1.0,1.0
TXN0002040,U002,Pranav Chopade,2024-05-04 08:42:44,2297.79,HP Petrol Pump,Fuel,HP Petrol Pump,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524966,73.854750,1324,60738.31,58440.52,8,Saturday,1,1,0.000,0.842,0,1.0,1.0
TXN0000129,U001,Chirayu Mahajan,2024-02-04 18:38:38,1249.76,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260620,77.409296,574,4093.93,2844.17,18,Sunday,1,1,0.000,0.771,0,1.0,1.0
TXN0001393,U001,Chirayu Mahajan,2024-12-05 20:45:27,5443.48,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.254974,77.415432,879,14362.36,8918.88,20,Thursday,0,1,0.000,0.887,0,1.0,1.0
TXN0000711,U001,Chirayu Mahajan,2024-06-21 23:55:13,558.51,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256488,77.413351,712,4888.98,4330.47,23,Friday,0,0,0.000,0.921,0,1.0,1.0
TXN0000579,U001,Chirayu Mahajan,2024-05-21 19:44:23,649.28,BookMyShow,Entertainment,BookMyShow,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263998,77.411530,681,1317.65,668.37,19,Tuesday,0,0,0.000,0.644,0,1.0,1.0
TXN0000125,U001,Chirayu Mahajan,2024-02-02 11:38:49,998.39,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262735,77.412106,572,4596.94,3598.55,11,Friday,0,1,0.000,0.833,0,1.0,1.0
TXN0003580,U003,Farhan Farooqui,2024-05-23 18:54:56,656.29,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.074963,72.882540,2943,2930.54,2274.25,18,Thursday,0,0,0.000,0.875,0,1.0,1.0
TXN0002231,U002,Pranav Chopade,2024-06-25 10:57:47,3116.15,P2P Transfer,Transfer,Farhan Farooqui,individual,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.516147,73.852314,1376,32880.62,29764.47,10,Tuesday,0,0,0.800,0.671,1,1.0,1.0
TXN0001622,U002,Pranav Chopade,2024-01-29 20:00:11,3932.80,Flipkart,E-Commerce,Flipkart,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522656,73.853409,1228,17212.34,13279.54,20,Monday,0,0,0.000,0.815,0,1.0,1.0
TXN0000256,U001,Chirayu Mahajan,2024-03-04 16:07:06,1062.78,Google Play,Gaming,Google Play,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258475,77.411977,603,5958.00,4895.22,16,Monday,0,1,0.000,0.764,0,1.0,1.0
TXN0001432,U001,Chirayu Mahajan,2024-12-13 22:24:17,1175.85,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261352,77.411446,887,6421.01,5245.16,22,Friday,0,0,0.000,0.852,0,1.0,1.0
TXN0000313,U001,Chirayu Mahajan,2024-03-19 17:30:30,905.22,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256179,77.413523,618,5160.03,4254.81,17,Tuesday,0,0,0.000,0.852,0,1.0,1.0
TXN0004542,U004,Mehul Patil,2024-01-12 15:02:17,453.75,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142315,79.083726,311,1332.81,879.06,15,Friday,0,0,0.000,0.901,0,1.0,1.0
TXN0005521,U004,Mehul Patil,2024-09-01 21:21:59,311.08,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143756,79.085529,544,1175.89,864.81,21,Sunday,1,1,0.000,0.925,0,1.0,1.0
TXN0005767,U004,Mehul Patil,2024-11-04 22:48:54,100.00,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150258,79.083521,608,4513.29,4413.29,22,Monday,0,1,0.000,0.871,0,1.0,1.0
TXN0005030,U004,Mehul Patil,2024-05-03 15:35:57,342.04,BookMyShow,Entertainment,BookMyShow,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146642,79.089789,423,4294.04,3952.00,15,Friday,0,1,0.000,0.694,0,1.0,1.0
TXN0002789,U002,Pranav Chopade,2024-11-08 07:58:22,3135.39,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520109,73.860068,1512,31661.35,28525.96,7,Friday,0,0,0.000,0.851,0,1.0,1.0
TXN0001792,U002,Pranav Chopade,2024-03-08 08:04:03,1604.45,Indian Oil,Fuel,Indian Oil,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519033,73.857693,1267,15452.39,13847.94,8,Friday,0,0,0.000,0.915,0,1.0,1.0
TXN0000304,U001,Chirayu Mahajan,2024-03-17 22:40:01,1010.91,Google Play,Gaming,Google Play,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260335,77.417587,616,5391.87,4380.96,22,Sunday,1,0,0.000,0.771,0,1.0,1.0
TXN0005947,U004,Mehul Patil,2024-12-14 17:08:38,1660.17,P2P Transfer,Transfer,Farhan Farooqui,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.147707,79.089553,648,4511.00,2850.83,17,Saturday,1,0,0.741,0.657,1,1.0,1.0
TXN0002307,U002,Pranav Chopade,2024-07-17 07:23:58,2636.52,Indian Oil,Fuel,Indian Oil,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524071,73.853156,1398,25055.04,22418.52,7,Wednesday,0,0,0.000,0.913,0,1.0,1.0
TXN0005290,U004,Mehul Patil,2024-07-07 20:43:56,3326.28,Zomato,Food Delivery,Zomato,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144063,79.086662,488,8938.95,5612.67,20,Sunday,1,0,0.000,0.856,0,1.0,1.0
TXN0003657,U003,Farhan Farooqui,2024-06-12 10:28:32,1638.81,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079711,72.881093,2963,4595.19,2956.38,10,Wednesday,0,0,0.000,0.921,0,1.0,1.0
TXN0001611,U002,Pranav Chopade,2024-01-27 15:16:02,8157.68,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522567,73.861264,1226,48400.98,40243.30,15,Saturday,1,0,0.000,0.900,0,1.0,1.0
TXN0003410,U003,Farhan Farooqui,2024-04-14 10:38:55,616.14,Reliance Fresh,Grocery,Reliance Fresh,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071703,72.874008,2904,5827.51,5211.37,10,Sunday,1,0,0.000,0.912,0,1.0,1.0
TXN0002302,U002,Pranav Chopade,2024-07-15 14:46:28,2411.39,Amazon,E-Commerce,Amazon,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519663,73.851743,1396,52925.97,50514.58,14,Monday,0,0,0.000,0.867,0,1.0,1.0
TXN0005131,U004,Mehul Patil,2024-05-29 19:51:38,1273.17,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146303,79.089883,449,2280.32,1007.15,19,Wednesday,0,0,0.000,0.902,0,1.0,1.0
TXN0004173,U003,Farhan Farooqui,2024-10-11 16:37:35,1657.34,Medical Stores,Pharmacy,Medical Stores,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077755,72.877456,3084,2783.76,1126.42,16,Friday,0,0,0.000,0.770,0,1.0,1.0
TXN0003508,U003,Farhan Farooqui,2024-05-07 16:58:40,3246.96,Medical Stores,Pharmacy,Medical Stores,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078233,72.874499,2927,10114.59,6867.63,16,Tuesday,0,0,0.000,0.755,0,1.0,1.0
TXN0001761,U002,Pranav Chopade,2024-03-01 10:35:19,720.36,P2P Transfer,Transfer,Chirayu Mahajan,individual,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522569,73.853224,1260,15324.31,14603.95,10,Friday,0,1,0.781,0.666,10,1.0,1.0
TXN0001908,U002,Pranav Chopade,2024-04-01 18:06:57,1309.01,Zomato,Food Delivery,Zomato,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520055,73.861403,1291,29285.74,27976.73,18,Monday,0,1,0.000,0.885,0,1.0,1.0
TXN0001145,U001,Chirayu Mahajan,2024-10-08 13:11:32,1381.69,BookMyShow,Entertainment,BookMyShow,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262306,77.411184,821,5305.84,3924.15,13,Tuesday,0,0,0.000,0.612,0,1.0,1.0
TXN0005727,U004,Mehul Patil,2024-10-24 21:44:43,100.04,Zomato,Food Delivery,Zomato,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142480,79.091236,597,1140.15,1040.11,21,Thursday,0,0,0.000,0.849,0,1.0,1.0
TXN0003147,U003,Farhan Farooqui,2024-02-07 19:23:54,1278.86,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.080665,72.874146,2837,2092.34,813.48,19,Wednesday,0,0,0.000,0.875,0,1.0,1.0
TXN0004011,U003,Farhan Farooqui,2024-09-03 17:55:48,684.03,P2P Transfer,Transfer,Chirayu Mahajan,individual,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077064,72.873226,3046,5138.81,4454.78,17,Tuesday,0,1,0.745,0.746,8,1.0,1.0
TXN0002596,U002,Pranav Chopade,2024-09-26 07:04:16,13487.66,Rent Transfer,Rent,Rent Transfer,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.525148,73.860694,1469,69615.52,56127.86,7,Thursday,0,0,0.000,0.964,0,1.0,1.0
TXN0004967,U004,Mehul Patil,2024-04-16 19:07:45,776.69,Zomato,Food Delivery,Zomato,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144299,79.091225,406,5853.35,5076.66,19,Tuesday,0,0,0.000,0.883,0,1.0,1.0
TXN0000009,U001,Chirayu Mahajan,2024-01-02 21:58:21,229.30,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256319,77.413932,541,2369.92,2140.62,21,Tuesday,0,1,0.000,0.896,0,1.0,1.0
TXN0005440,U004,Mehul Patil,2024-08-11 15:19:03,858.02,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142096,79.088740,523,4031.38,3173.36,15,Sunday,1,0,0.000,0.948,0,1.0,1.0
TXN0004588,U004,Mehul Patil,2024-01-20 19:15:13,585.41,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143945,79.083229,319,2783.09,2197.68,19,Saturday,1,0,0.000,0.902,0,1.0,1.0
TXN0000687,U001,Chirayu Mahajan,2024-06-15 23:21:51,362.77,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.255637,77.407900,706,5007.82,4645.05,23,Saturday,1,0,0.000,0.829,0,1.0,1.0
TXN0005810,U004,Mehul Patil,2024-11-14 19:14:57,559.49,BookMyShow,Entertainment,BookMyShow,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148261,79.084281,618,4198.26,3638.77,19,Thursday,0,0,0.000,0.679,0,1.0,1.0
TXN0003535,U003,Farhan Farooqui,2024-05-13 17:32:42,1126.80,P2P Transfer,Transfer,Chirayu Mahajan,individual,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.072387,72.881147,2933,1822.87,696.07,17,Monday,0,0,0.735,0.709,2,1.0,1.0
TXN0002073,U002,Pranav Chopade,2024-05-14 23:08:47,2979.73,Indian Oil,Fuel,Indian Oil,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519140,73.859830,1334,57199.81,54220.08,23,Tuesday,0,0,0.000,0.860,0,1.0,1.0
TXN0002032,U002,Pranav Chopade,2024-05-01 19:28:31,3133.22,Flipkart,E-Commerce,Flipkart,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.525007,73.854008,1321,7442.37,4309.15,19,Wednesday,0,1,0.000,0.765,0,1.0,1.0
TXN0000512,U001,Chirayu Mahajan,2024-05-06 21:57:18,779.67,Blinkit,Grocery Delivery,Blinkit,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256784,77.416440,666,1310.82,531.15,21,Monday,0,0,0.000,0.739,0,1.0,1.0
TXN0001959,U002,Pranav Chopade,2024-04-12 21:24:11,1666.96,Jio Fiber,Utility,Jio Fiber,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517431,73.856181,1302,26763.06,25096.10,21,Friday,0,0,0.000,0.964,0,1.0,1.0
TXN0002580,U002,Pranav Chopade,2024-09-23 09:33:20,1695.73,Indian Oil,Fuel,Indian Oil,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.516498,73.859681,1466,55792.94,54097.21,9,Monday,0,0,0.000,0.920,0,1.0,1.0
TXN0002021,U002,Pranav Chopade,2024-04-30 19:01:29,2142.43,Amazon,E-Commerce,Amazon,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517239,73.858168,1320,35005.86,32863.43,19,Tuesday,0,0,0.000,0.834,0,1.0,1.0
TXN0002122,U002,Pranav Chopade,2024-05-26 08:06:26,3301.74,Indian Oil,Fuel,Indian Oil,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524911,73.855005,1346,73758.90,70457.16,8,Sunday,1,0,0.000,0.898,0,1.0,1.0
TXN0004740,U004,Mehul Patil,2024-02-25 15:27:02,439.31,P2P Transfer,Transfer,Farhan Farooqui,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.145065,79.092686,355,3762.08,3322.77,15,Sunday,1,0,0.752,0.686,3,1.0,1.0
TXN0005643,U004,Mehul Patil,2024-10-02 16:34:05,887.03,P2P Transfer,Transfer,Pranav Chopade,individual,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143115,79.092604,575,2202.80,1315.77,16,Wednesday,0,1,0.818,0.708,11,1.0,1.0
TXN0005871,U004,Mehul Patil,2024-11-25 22:54:07,375.01,P2P Transfer,Transfer,Chirayu Mahajan,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.149029,79.091024,629,4161.63,3786.62,22,Monday,0,0,0.733,0.696,1,1.0,1.0
TXN0005652,U004,Mehul Patil,2024-10-04 19:14:05,456.61,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.145882,79.088373,577,5059.64,4603.03,19,Friday,0,1,0.000,0.846,0,1.0,1.0
TXN0000489,U001,Chirayu Mahajan,2024-05-02 23:43:25,4104.78,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262542,77.413531,662,9577.05,5472.27,23,Thursday,0,1,0.000,0.844,0,1.0,1.0
TXN0001189,U001,Chirayu Mahajan,2024-10-18 14:56:14,1420.27,Blinkit,Grocery Delivery,Blinkit,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263475,77.412433,831,5727.53,4307.26,14,Friday,0,0,0.000,0.700,0,1.0,1.0
TXN0003847,U003,Farhan Farooqui,2024-07-25 08:30:38,1735.12,Medical Stores,Pharmacy,Medical Stores,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078926,72.876541,3006,6140.48,4405.36,8,Thursday,0,0,0.000,0.741,0,1.0,1.0
TXN0002892,U002,Pranav Chopade,2024-12-04 20:55:21,1520.32,Indian Oil,Fuel,Indian Oil,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522861,73.856012,1538,11959.58,10439.26,20,Wednesday,0,1,0.000,0.858,0,1.0,1.0
TXN0002501,U002,Pranav Chopade,2024-09-03 19:31:27,5507.07,Zomato,Food Delivery,Zomato,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520750,73.853447,1446,51279.16,45772.09,19,Tuesday,0,1,0.000,0.898,0,1.0,1.0
TXN0005201,U004,Mehul Patil,2024-06-15 21:50:01,1992.41,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146883,79.092017,466,4064.32,2071.91,21,Saturday,1,0,0.000,0.930,0,1.0,1.0
TXN0001272,U001,Chirayu Mahajan,2024-11-07 11:31:29,2460.45,Amazon,E-Commerce,Amazon,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258796,77.409532,851,5002.69,2542.24,11,Thursday,0,0,0.000,0.827,0,1.0,1.0
TXN0000506,U001,Chirayu Mahajan,2024-05-05 20:54:36,674.53,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262799,77.411304,665,5755.47,5080.94,20,Sunday,1,1,0.000,0.807,0,1.0,1.0
TXN0000184,U001,Chirayu Mahajan,2024-02-17 21:09:00,732.68,BookMyShow,Entertainment,BookMyShow,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264410,77.407615,587,2314.06,1581.38,21,Saturday,1,0,0.000,0.664,0,1.0,1.0
TXN0004742,U004,Mehul Patil,2024-02-26 20:16:04,598.86,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146488,79.088404,356,2132.03,1533.17,20,Monday,0,0,0.000,0.934,0,1.0,1.0
TXN0005714,U004,Mehul Patil,2024-10-22 19:16:31,800.58,BookMyShow,Entertainment,BookMyShow,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144765,79.090772,595,1738.33,937.75,19,Tuesday,0,0,0.000,0.607,0,1.0,1.0
TXN0005996,U004,Mehul Patil,2024-12-29 16:16:01,982.87,P2P Transfer,Transfer,Pranav Chopade,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144847,79.085357,663,5713.44,4730.57,16,Sunday,1,0,0.835,0.750,0,1.0,1.0
TXN0004076,U003,Farhan Farooqui,2024-09-17 18:59:28,767.12,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077966,72.876914,3060,2084.89,1317.77,18,Tuesday,0,0,0.000,0.920,0,1.0,1.0
TXN0002202,U002,Pranav Chopade,2024-06-19 09:41:11,2534.05,Indian Oil,Fuel,Indian Oil,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.523366,73.853283,1370,69598.65,67064.60,9,Wednesday,0,0,0.000,0.926,0,1.0,1.0
TXN0005860,U004,Mehul Patil,2024-11-24 21:45:22,279.20,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146298,79.086797,628,4440.20,4161.00,21,Sunday,1,0,0.000,0.851,0,1.0,1.0
TXN0001562,U002,Pranav Chopade,2024-01-15 19:07:00,1617.83,Jio Fiber,Utility,Jio Fiber,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.523369,73.854588,1214,28344.96,26727.13,19,Monday,0,0,0.000,0.919,0,1.0,1.0
TXN0004959,U004,Mehul Patil,2024-04-15 19:04:13,315.46,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146650,79.093197,405,4527.74,4212.28,19,Monday,0,0,0.000,0.942,0,1.0,1.0
TXN0005011,U004,Mehul Patil,2024-04-28 22:13:35,743.82,P2P Transfer,Transfer,Farhan Farooqui,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.140967,79.087104,418,1530.24,786.42,22,Sunday,1,0,0.793,0.744,10,1.0,1.0
